"created_at","text","id"
"Sun Sep 21 15:57:50 +0000 2025","@Maria5974049246 @fordkaive Hindi mo pa rin ba gets that those people who stay neutral/silent are ENABLERS. JUSKO WAG PURO PAGIGING DIE HARD FAN. UTAK SIPON.","tweet-1969793200517955947"
"Sun Sep 21 15:57:40 +0000 2025","larga pa rin pa samgyupan kahit tinablan ng lagnat si jj e🤣","tweet-1969793159384482207"
"Sun Sep 21 15:50:38 +0000 2025","@DustbiaLovexx nako teh mas matindi pa sa ubo ang sakit ng utak nila hahaha","tweet-1969791388184412528"
"Sun Sep 21 15:49:25 +0000 2025","@Cheyselle14 may ubo sa utak hahaha","tweet-1969791080926462036"
"Sun Sep 21 15:43:01 +0000 2025","This is my own experience:
Nagkasakit ako noong Gr. 11 ako (currently Gr.12 now) and sumugod na kami sa ospital dahil hindi na talaga nawala yung lagnat ko (dengue fever po yung sakit ko that time). Wala kaming pera and umabsent din ako sa school dahil hindi ko na talaga kaya. https://t.co/0NlOhk4MmW","tweet-1969789469432987711"
"Sun Sep 21 15:42:50 +0000 2025","@Jazzy_x13 @kittysonkim Sayang ang ubo at sipon ko","tweet-1969789426000855544"
"Sun Sep 21 15:32:58 +0000 2025","@mikbrent parang laging may sipon si imaw😭 HAHHAHAHAH","tweet-1969786941572100422"
"Sun Sep 21 15:24:28 +0000 2025","@Generalcol07 @JMRivLegaz Pwede ka namang hinde mag comment eh wag kang sawsawero down kayo mag comment sa mga fake news niyo may sipon nga utak mo pwe😏😏😏","tweet-1969784800862232581"
"Sun Sep 21 15:24:10 +0000 2025","hanep na sipon 'to isang butas na lang ng ilong ko nagffunction, kasi may bara yung isaa","tweet-1969784726069354720"
"Sun Sep 21 15:22:53 +0000 2025","@vanillaonme tumutulo ang sipon este luha ko rei :(","tweet-1969784403493790028"
"Sun Sep 21 15:22:46 +0000 2025","@sunsetloversea @_HAPPYLIFE____ @dustbiax Baliw, pag may lagnat ka possible don na di ka makakabirit dahil mahina resistensya mo. Lalo na kung may ubo't sipon. Halata namang sakit sakitan eh.

Wag mo na ipagtanggol teh.","tweet-1969784374909620485"
"Sun Sep 21 15:20:18 +0000 2025","#MAI: ang taas ng lagnat ko pero syempre papasok ako bukas kasi need magbayad ng tax, baka di makabili ng high waist yung isang nepo baby dyan","tweet-1969783752525312105"
"Sun Sep 21 15:19:36 +0000 2025","FUCK YOU WILLCA FANDOM FOR UR FUCKING TRASH ATTITUDE

THIS WAS SUPPOSED TO BE A DAY FOR THE COUNTRY

PERO DAHIL UTAK UBO KAYO, LOOK AT WHAT YOU'VE DONE

SHAME ON YOU.","tweet-1969783579032056152"
"Sun Sep 21 15:19:25 +0000 2025","@Liones12305 @GeralvyWolf Ubo","tweet-1969783533959794765"
"Sun Sep 21 15:18:49 +0000 2025","hindi lang kami makalabas kase nagrerecover pa ako mula sa ubo ko and ang risky lang lumabas because my lungs~ baka lumala ulit ubo ko.

but i am so, so proud kase alam ko na kahit hindi kami lumabas, i saw my family making noise online, sharing news, speaking up.","tweet-1969783380566061357"
"Thu Nov 20 07:13:09 +0000 2025","@mommyberry16 @SB19Official @stellajero_ May sipon pa cxa nyan ah","tweet-1991404430366003488"
"Thu Nov 20 07:05:11 +0000 2025","Ginagawa pag may sipon 😝 https://t.co/vJc8Ewgydg","tweet-1991402424930902303"
"Thu Nov 20 06:55:57 +0000 2025","@irenerrukk lumabas sipon ko kakatawa bwiset HAHAHAHAHA","tweet-1991400104432136467"
"Thu Nov 20 06:35:35 +0000 2025","@namakubi187 タイミングもビックリしましたし、ベルセリアは全然予想外でしたね😄","tweet-1991394975393997224"
"Thu Nov 20 06:29:48 +0000 2025","Du kumain un biget n baboy may lagnat sya kanina sna mamaya okay n sya. Sa panahon kasi dito.","tweet-1991393520075305398"
"Thu Nov 20 06:22:55 +0000 2025","A short movie on street photograpy and street dogs and fur babies in Downtown Cebu City, Philippines.  https://t.co/xQM8bw6IMr via @YouTube","tweet-1991391789262205107"
"Thu Nov 20 06:17:19 +0000 2025","grabe sipon to full blown cough within one day 🥲","tweet-1991390380009586795"
"Thu Nov 20 05:55:48 +0000 2025","素晴らしい輝き✨💎 https://t.co/thm4l1ISiL","tweet-1991384963309269005"
"Thu Nov 20 05:48:26 +0000 2025","A Mi Punto de Vista Generación Z no tiene nada que ver con Carlos Manzo ubo muchos influencer pendejos como yulay que fueron a lenvatar sombrero ajeno apoyó el movimiento z pero a Carlos Manzo déjenlo descansar en paz.","tweet-1991383112006398294"
"Thu Nov 20 05:47:29 +0000 2025","HAYYYYY LORD TANGGALIN MO NA PO LAGNAT KO😭","tweet-1991382873593770202"
"Thu Nov 20 05:30:46 +0000 2025","deadma sa lagnat","tweet-1991378665775722972"
"Thu Nov 20 05:02:34 +0000 2025","まっさらのPC渡して日付置かずにすぐ試験しましょうとか頭湧いてんのか？","tweet-1991371567671173141"
"Thu Nov 20 04:50:52 +0000 2025","Saan galing yung lagnat ko??? Bat ba ako nilalagnat ngayon😭","tweet-1991368623500456140"
"Thu Nov 20 04:44:18 +0000 2025","sabi ko eenjoyin ko intrams kasi last na, tanginangyan nilagnat lagnat naman ako","tweet-1991366969606668394"
"Thu Nov 20 04:37:50 +0000 2025","@iSabongera Utak kulangot kasi mga dutertards. Ang gusto nila, pag may problema sa bahay, sunugin ang buong bahay. Pag may lagnat ka, magpakamatay ka na lang. Edi wala ka ng lagnat. Kinginang tong mga to sarap kutusan.","tweet-1991365344544616888"
"Thu Nov 20 04:34:26 +0000 2025","suka + sipon + cough + fever","tweet-1991364489065951550"
"Thu Nov 20 04:32:16 +0000 2025","@imfabigoat Bueno pues tener que jugar con un apeste a miados sipon que es difícil , aquí tal vez pueda recuperar su nivel","tweet-1991363941487022163"
"Thu Nov 20 04:20:09 +0000 2025","kakaiba epekto ng lagnat sa 'kin","tweet-1991360893205246410"
"Thu Nov 20 04:04:38 +0000 2025","@nicoquejano joke time. utak ubo na DDS.","tweet-1991356988060762547"
"Thu Nov 20 04:04:27 +0000 2025","Ate kumalma ka. Tigil mo 'yan. Hindi nakakatulong sa buhay. Wala pa man e puro ka-negahan ang pinagsasasabi mo. Imbes na excitement ang i-anticipate mo e pinangungunahan mo na agad. 

Yung mga malalaking account talaga sa fandom na 'to e me sipon sa utak. 🙄","tweet-1991356943903125952"
"Tue Oct 21 13:55:37 +0000 2025","manghihina ba ako sa lagnat or manghihina sa haneulz","tweet-1980634077012402679"
"Tue Oct 21 13:52:18 +0000 2025","takteng lagnat ‘to lasonnnn!","tweet-1980633244367478804"
"Tue Oct 21 13:51:17 +0000 2025","@menchi14 UBOさんありがとう(◍&gt;ᴗ&lt;◍)♡♡","tweet-1980632988980592939"
"Tue Oct 21 13:48:01 +0000 2025","Nawala yung lagnat ko gais mekaya ang gamot sa lahat ng sakit","tweet-1980632165198229822"
"Tue Oct 21 13:43:47 +0000 2025","ANO BA TONG TAO NA TO PUTA NAWALA BIGLA LAGNAT KO DUN AH UWYWWWHWWJWJHWJWQ https://t.co/0nhFVtDeJN","tweet-1980631101745033313"
"Tue Oct 21 13:35:25 +0000 2025","@thejepoydizon Inuuoto muna nman mga menties jepoy binubuhay nga ni @mikslmnc ang mikwill kasi may pagnanasa yan ky will? May ubo yata sa utak ang mika na yan","tweet-1980628993725591729"
"Tue Oct 21 13:34:31 +0000 2025","@thejepoydizon Inuuoto muna nman mga menties jepoy binubuhay nga ni @mikslmnc ang mikwill kasi may pagnanasa yan ky will? May ubo yata sa utak ang mika na yan","tweet-1980628768143421488"
"Tue Oct 21 13:32:01 +0000 2025","tamaa baka lumala pa sipon ni maem!!","tweet-1980628141401088276"
"Tue Oct 21 13:31:08 +0000 2025","@eissenot alonzo mo (may ubo version)","tweet-1980627918985609660"
"Tue Oct 21 13:29:42 +0000 2025","tangena ng mga kaibigan kong to, iniinggit pa talaga aqoh, PLS LAGNAT LUBAYAN MO NA AKO, KALA KUH BA BATI NA TAYO 😔 kailangan ko na talaga mag catch up sa mga nangyayari https://t.co/DCZoWNLTDT","tweet-1980627557910475050"
"Tue Oct 21 13:20:09 +0000 2025","Andito pa din ako. 

Our boys ate and left no crumbs. They. Ate. Down.

Goodnight na kasi ang lagnat jusko. Congrats boys on your first FILIPINO Music Awards attendance! Kapag nag release na kayo new songs- and Tagalog ones too nominations are up next time!
#HORI7ON https://t.co/sV1mrFtYvL","tweet-1980625153311858721"
"Tue Oct 21 13:17:39 +0000 2025","hahahah.. bumalik lagnat ko 🥲🥲 pero at least d na ulit ako sasayaw 🥰 https://t.co/mS0azZJvJb","tweet-1980624525852307816"
"Tue Oct 21 13:17:17 +0000 2025","☺️ nagbblush nako dito oh (lagnat)","tweet-1980624432529043946"
"Tue Oct 21 13:14:27 +0000 2025","@glaizaredux ito tumutulo na sipon kakaiyak dahil sayo","tweet-1980623718104924550"
"Tue Oct 21 13:07:51 +0000 2025","iyakin talaga ako guys ‘pag may lagnat huhu sensya na","tweet-1980622056971722944"
"Tue Oct 21 13:05:39 +0000 2025","poque may solo part pa ko sa sabado, I need to be well. I hate this lagnat. Nawala nga sakit ng lalamunan, nilagnat naman dahil sa period n 'to","tweet-1980621503331987822"
"Tue Oct 21 13:05:18 +0000 2025","@ayraDG_47 @glaizaredux te glai, ubos na ubos sipon ko 😭💔","tweet-1980621417612997077"
"Tue Oct 21 13:03:32 +0000 2025","Blink twice if need nimo'g jacket Boss @bini_colet 😭baka malamig dyan. May ubo ka pa naman","tweet-1980620972421185707"
"Tue Oct 21 12:56:35 +0000 2025","@soonshimssi hALA TEKA YUNG PREAMBLE 😭😭😭😭😭😭😭 ANONG ILALAGAY KO BUONG 5 MINUTES BA KASAMA YUNG UBO NI HAN UEUEUUEUE","tweet-1980619221479682097"
"Tue Oct 21 12:55:23 +0000 2025","Lagnat lang pala katapat ng mga demony- hahahahaha eme","tweet-1980618921251336660"
"Thu Nov 20 04:02:35 +0000 2025","yey, thesis defended. worth it yung pag tapos ko sa thesis kahit may lagnat ako😭","tweet-1991356474464072099"
"Thu Nov 20 03:49:35 +0000 2025","LASSGO pupunta sa paskomiket yung bibilhan ko ng mabangong room spray kaso may sipon ako shuta","tweet-1991353203053809710"
"Thu Nov 20 03:44:40 +0000 2025","I added a new post to my blog on All Saints Day and All Souls Day 2025 in Cebu City, the Philippines. Nice photos I think and different from my previous shoots. There is a fear though that by trying out new thing, I miss out on old shots. Read more here:

https://t.co/w7TEHjwDTl","tweet-1991351962743591376"
"Thu Nov 20 03:28:32 +0000 2025","&gt;&gt;rt
これが巷で噂の天才ですか？？？
えもう本当にこんな素敵な作品に巡り合わせていただけた幸せ...☺️✨️
描いてくださったとばさま...感謝感激雨あられっ‼️","tweet-1991347902476919235"
"Thu Nov 20 03:28:18 +0000 2025","@avdreyx Sige eto sipon 🫩","tweet-1991347845824409778"
"Thu Nov 20 03:19:42 +0000 2025","mas marami pang ubo kesa sa coms","tweet-1991345683165749516"
"Thu Nov 20 03:15:38 +0000 2025","@AlbayObus Grabing sipon an.","tweet-1991344657197068677"
"Thu Nov 20 03:14:53 +0000 2025","☀إِشْـرٓاقَاتٌ صٓـبٓاحِـيّة☀
كان السلف يتواصون بثلاث كلمات لو وزنت بالذهب لرجحت به :
1 - من أصلح مابينه وبين الله أصلح الله ما بينه وبين الناس
2- من أصلح سريرته أصلح الله علانيته .
3- من اهتم بأمر آخرته كفاه الله أمر دنياه وآخرته.
📚:  الإخلاص والنية  - ابن أبي الدنيا","tweet-1991344467601944855"
"Thu Nov 20 03:02:48 +0000 2025","Gna hb ko nga gna lagnat 🥲","tweet-1991341428098912399"
"Thu Nov 20 02:58:18 +0000 2025","lalarch hahahahah nilock na yung gdrive hahahahahahahahha wala pako kapasa ug kaedit kay gikalintura, ubo ug sipon 😭😭😭😭😭","tweet-1991340295003468131"
"Thu Nov 20 02:53:38 +0000 2025","This is a good move for him. Sana lagi laging nadadapa at di masarap ulam ng mga taong may ubo sa utak.","tweet-1991339119394582819"
"Thu Nov 20 02:48:19 +0000 2025","館山散歩してたら木彫りのクマが道端に落ちてて千葉にも熊出たな…ってなった","tweet-1991337783252918679"
"Thu Nov 20 02:45:32 +0000 2025","Jaja hoy ubo changuita devuelta","tweet-1991337081725927521"
"Thu Nov 20 02:35:18 +0000 2025","pero yo nc.ubo un desacuerdo.[Y""F""F]","tweet-1991334506708758616"
"Thu Nov 20 02:32:18 +0000 2025","now she's sick 🤦‍♀️and syempre magtatrabaho pa rin tayo kahit masakit ang lalamunan, may sipon at lagnat hahaha work work work hanggat may boses. walang magbabayad ng bills natin kundi tayo.","tweet-1991333753139134786"
"Thu Nov 20 02:20:16 +0000 2025","being single is good but kanino ko sasabihin na mawawala ang lagnat when you reverse it? 😞","tweet-1991330722783941086"
"Thu Nov 20 02:09:08 +0000 2025","@Danaiza27 May Ara man pero ubo na lang Ang gatig a.Kabalo ka nman Kay Gelatin pang derby baya na iyang gusto🤣","tweet-1991327923102707942"
"Thu Nov 20 01:37:50 +0000 2025","dedma nlng tlga sa lagnat","tweet-1991320047638442460"
"Thu Nov 20 01:35:55 +0000 2025","@minwononie Opo!! Tirik kasi araw ma huhu ayan din nagamit namin nung mga kasama kong nasa a1 eh😭na para bang may lagnat kami?? Chz","tweet-1991319563447988243"
"Thu Nov 20 01:33:30 +0000 2025","オフの日の朝のコンビニほど清々しいものはない","tweet-1991318956414771280"
"Sun Sep 21 15:15:53 +0000 2025","sipon and migraine szn ba ngayon? kahdja dina makahinga tao saw baradong ilong oh😭✋🏻","tweet-1969782642993504314"
"Sun Sep 21 15:11:13 +0000 2025","u know what? like you fucking haters can mute ""DUSTIN"" or anything related to Dustin. 

bakit niyo ba kasi pinapansin lahat ng galaw ni Dustin? 😩 

puso niyo puno ng hatred, utak niyo puno ng ubo","tweet-1969781469544616153"
"Sun Sep 21 15:10:18 +0000 2025","Ki'ubo
Nueva Tabla de Comisiones.
Vuelven los Comics, junto con las Hojas de Referencias y Animaciones. https://t.co/HcaqyRFQCj","tweet-1969781236269785365"
"Sun Sep 21 15:06:52 +0000 2025","Grabe ung sakit naming mag iina inabot ng 1week tapos may sipon pa kami until now 😪😪😪","tweet-1969780373140971602"
"Sun Sep 21 15:01:36 +0000 2025","thank you ho, bumaba lagnat ko. would recommend!","tweet-1969779048793747564"
"Sun Sep 21 15:00:52 +0000 2025","Oh ubo. Lubayan mo na ako.","tweet-1969778863833235713"
"Sun Sep 21 14:58:28 +0000 2025","tapos na talakudong o tapos na lagnat???","tweet-1969778260914655411"
"Sun Sep 21 14:57:57 +0000 2025","@ubo_mousa خمه متلفلفين حشمناهم لكن مالهم حشمه
يقول المثل لا تروي الجهال طي؟؟ https://t.co/chirMXQkqN","tweet-1969778129993691308"
"Sun Sep 21 14:57:47 +0000 2025","grabi ka payat ang bata kay grabi ang lagnat niya","tweet-1969778087786356953"
"Sun Sep 21 14:56:51 +0000 2025","Galing naman mag condisyon nyan drekta lupa nauulanan at may sipon? HAHAHA LALA","tweet-1969777853966451196"
"Sun Sep 21 14:51:24 +0000 2025","この後初めての配信やるぞぉ⭐️

https://t.co/VL3pjg9pml","tweet-1969776483142074839"
"Sun Sep 21 14:48:14 +0000 2025","feel ko talaga may nang-eevil eye saakin, since auds pa ng DH ‘tong lagnat, ubo at sipon ko, tapos 39 nanaman temp ko now ampota 😔","tweet-1969775684961939772"
"Sun Sep 21 14:47:16 +0000 2025","@ventoutnidnvr Hahahaha palangga. Never na kayo mag hiwalay sang sipon mo palihog hahaha","tweet-1969775443202248975"
"Sun Sep 21 14:45:32 +0000 2025","@ubo_mousa @BY8BY9 جبته صح الحمادي والله واحد فيهم  دخل علي الخاص","tweet-1969775006457397295"
"Sun Sep 21 14:38:32 +0000 2025","@BY8BY9 كلها  يلتقون في ٣٠ الف سنه. 🤣🤣🤣🤣
جمعتهم المصلحه  وهم أعداء","tweet-1969773243956350994"
"Sun Sep 21 14:36:51 +0000 2025","خازوق محترم. 
💐🫡 https://t.co/x74ZqJkg4N","tweet-1969772820872790345"
"Sun Sep 21 14:31:49 +0000 2025","may ubo na anak ko parang awa nyo na","tweet-1969771554407075865"
"Sun Sep 21 14:26:33 +0000 2025","dahil may ubo ang aking brain today what if stejay au 
Where in jl wrote their story in a book then Steven saw the interview and he quickly went out and bought the book and read the story. 

Hahahahahahahaha
alam kong di tugma ang pic sorry na po HAHHAHAHA https://t.co/2El3pX1M19","tweet-1969770228684058659"
"Sun Sep 21 14:24:34 +0000 2025","kakagaling lang sa lagnat, lalagnatin nnaman jusko","tweet-1969769727171100735"
"Sun Sep 21 14:24:01 +0000 2025","AT HINDI TALAGA SIYA TUMIGIL! TANGINA SALOT SA LIPUNAN

si dustin nasa rally tapos ikaw, puro ubo masa utak mo","tweet-1969769588461367540"
