"created_at","text","id"
"Tue Apr 22 23:37:05 +0000 2025","Demi apapun sakit hati bgt wkwkwkwkwkwkwkwkwkwkwk segitunya banget?apa sih kenapa ditolak offeringnya?kenapa?brand bahkan maunya jaemin ya jaemin sumpah emang bangsat","tweet-1914825816468546025"
"Tue Apr 22 23:36:32 +0000 2025","Kayaknya gw mau sakit deh... Real sakit, bukan flu gitu doang. Badan gw gak enak banget rasanya. Gw demam mulu tiap malem, udah 3 malem begini. Trus muntah juga... 

Ehh gak dehh, ini mah mau meninggal kayaknya...","tweet-1914825681587884111"
"Tue Apr 22 23:36:23 +0000 2025","@arinthog Waahh semangat ya kaakk, tapi memang harus tega sih demi kebaikan anak juga. Kalau sakit PDnya sampe gk ketahan bisa dikompres/minum anti nyeri kak meskipun emang balik lagi si sakitnya 😭","tweet-1914825640370692597"
"Tue Apr 22 23:36:18 +0000 2025","jahat bgt karena 1 orang, sampe ada yg ngatain kita pantes kena sk@m promotor… 

💔💔💔 hadehhhhhh jujur sakit hati bgt bacanya","tweet-1914825620967842030"
"Tue Apr 22 23:36:08 +0000 2025","kalo sarapan pagi pasti kalo ga mual ya sakit perut 😭😭😭😭😭","tweet-1914825580153069601"
"Tue Apr 22 23:36:07 +0000 2025","@nonojennn_ Sakit tak berdarah🫶","tweet-1914825575447073277"
"Tue Apr 22 23:36:06 +0000 2025","@hisahwan Sedih dan sakit hati bgt liat mrk bawa bawa hal pribadi Yoshi Hwanie. Kok bisa org tega sampe ke keluarga yg udh berpulang juga di seret jd bahan hate. 😭☹️","tweet-1914825571546358108"
"Tue Apr 22 23:36:04 +0000 2025","@Kayoungly Ternyata babunya bisa sakit juga ya Meng","tweet-1914825564088885554"
"Sat Jun 21 23:31:30 +0000 2025","@tiwas_kelaran Gamau, karena sakit banget dan berulang-ulang dia menyakiti nya","tweet-1936567684956897413"
"Sat Jun 21 23:31:22 +0000 2025","@tham878 terlepas dari itu lagi sakit udah gitu aja repot, lihat aja tidak ada keceriaan di ultahnya...","tweet-1936567652098646047"
"Sat Jun 21 23:31:18 +0000 2025","kepala gua sakit bgt kebanyakan minum bgst","tweet-1936567634834948604"
"Sat Jun 21 23:30:40 +0000 2025","sakit perut bjir mual bgt knp ya","tweet-1936567476931940695"
"Sat Jun 21 23:30:34 +0000 2025","ehh tapi malemnya update igs pergi jugaaa, klo pergi sama gw sakit perut...sama yg laen ga ya??? hmmmm menarik~~ https://t.co/gfLwztksxG","tweet-1936567449119523015"
"Sat Jun 21 23:30:27 +0000 2025","@ody_odyaja Kekal di neraka sih utk anak yg ngga ada upaya rawat ibu nya yg sakit. Kesel banget","tweet-1936567423030943951"
"Sat Jun 21 23:30:26 +0000 2025","@v0alin ketemu orang cakep dd &gt;___⭐ tapi kakiku habis kena keramik jadi sakit, monyet kan 💔","tweet-1936567416177435114"
"Sat Jun 21 23:30:00 +0000 2025","khanin's feeling is valid kalo misalnya dia sakit hati duluan tau charan lie to him, dia 20 tahun lebih udah dibohongin terus ini dia dibohongin lagi. gua kalo jadi dia ya ngamuk berasa ga dihargain sebagai individu

MEENANAGARIN CITY
#TheNextPrinceEP8","tweet-1936567308937466237"
"Sat Jun 21 23:29:51 +0000 2025","@_Letyciamoreen kok belum tidur mor? nanti sakit loh","tweet-1936567271587250366"
"Sat Jun 21 23:29:47 +0000 2025","@hopetojay Enak aja, orang orang yang udah seenaknya menggiring opini jelek ke Yoongi. Hate train ada dimana mana masih cengengesan buat idup dengan santai, sampe kemarin Yoongi post di wv aja dia masih tetep minta maaf berkali kali. Sakit lho bacanya😣","tweet-1936567254029877404"
"Sat Jun 21 23:29:40 +0000 2025","Padahal kita bayar dan tiap bulan dipotongnya lumayan gede dari perusahaan🥲. Makanya kemarin pas sakit ke klinik ngga pake bpjs,biar dapet obatnya paten🫠
NEGARA APA SIH INI ANYING😭😭😭","tweet-1936567223323402368"
"Sat Jun 21 23:29:38 +0000 2025","frustrasi iya tapi aing mah dengernya lebih sakit hati. kaya ikut sedih pisan, dipeluk makin nangis, ditanya ngga bisa jawab kalo pun bisa juga jawabnya ngga jelas, penasaran apa yang dipikirin apa yang bikin hatinya sakit bawaannya mau sujud minta maap ngga bisa apa apa ke simba","tweet-1936567217300361686"
"Sat Jun 21 23:29:20 +0000 2025","@MasBRO_back yahudi bermental sakit.....😡😡😡","tweet-1936567142050414796"
"Sat Jun 21 23:29:03 +0000 2025","@tanyakanrl Dia bilang sakit cuma alesan doanggg itu,, pliss jaga diri kamu sendiri","tweet-1936567068348055915"
"Sat Jun 21 23:28:51 +0000 2025","maliban talaga sa mga edit ng kids, isa sa mga iniintay ko talaga yung mga sobrang pag ka delulu nila hahahahahahahahaha tinitimbang ko kasi kong sino sino samin mas delulu 🤦🤣
Mukhang walang mag wawagi kasi lahat kami iisa yung sakit 🤧
#kentelltargetaudience","tweet-1936567019035390384"
"Sat Jun 21 23:28:45 +0000 2025","sakit mo na hoshi kakagising ko lang yan bungad sakin","tweet-1936566994037555595"
"Sat Jun 21 23:28:36 +0000 2025","Partida may sakit pa yan 😭😭😭","tweet-1936566954674012408"
"Sat Jun 21 23:28:35 +0000 2025","@amoidelune semua yang dia kerjain gtw kenapa bikin sakit perut, capebketawa 😭","tweet-1936566951897436475"
"Sat Jun 21 23:28:05 +0000 2025","Cari duit tuh susah ya 🥲
Semangat bang, jangan sampe sakit ❤️‍🩹","tweet-1936566823379775904"
"Sat Jun 21 23:27:43 +0000 2025","@jhonsitorus_19 kalau kata org Rusia 'coba kalau lagi sakit jangan petakilan' diem aja kali ribet amat hidup ya.....","tweet-1936566731440554140"
"Tue Apr 22 23:36:00 +0000 2025","sakit sa ulo","tweet-1914825543645819185"
"Tue Apr 22 23:35:56 +0000 2025","Pernah ga si lo sakit perut sampe merinding","tweet-1914825528101757219"
"Tue Apr 22 23:35:30 +0000 2025","nabila menggatal, malik pun jijik, malik pun muntah, sakit, tipes","tweet-1914825421146992757"
"Tue Apr 22 23:35:15 +0000 2025","sakit ng ulo ko shuta","tweet-1914825359000002881"
"Tue Apr 22 23:35:03 +0000 2025","@pitahabit ya Tuhan, cukup malik yg sakit, pita jangan..","tweet-1914825304750874887"
"Tue Apr 22 23:34:57 +0000 2025","@noevascotia masih sakit gak ini?","tweet-1914825282462343305"
"Tue Apr 22 23:34:53 +0000 2025","abis latsol pk pm ampe sakit leher trs lngsng diajak pubg tuh nikmat bgt ya ternyata","tweet-1914825265890639907"
"Tue Apr 22 23:34:42 +0000 2025","@areichandesu_ Pasti sakit banget sih","tweet-1914825219182858455"
"Tue Apr 22 23:34:38 +0000 2025","masi pagi buset tu omongan uda bikin gue sakit hati ae wkwk","tweet-1914825201311002970"
"Tue Apr 22 23:34:33 +0000 2025","@agdwipras @berandaall Sama nih pernah ronsen. Gigiku juga gini bener2 horizontal, tapi munculnya belum segitunya. Dokter wanti2 itu harus dicabut karena besok bakal sakit banget, tapi harus dibedah, buseeeett denger kata bedah jadi ngeri-ngeri sedap.","tweet-1914825181853540542"
"Tue Apr 22 23:34:24 +0000 2025","@giitgood @kegblgnunfaedh Banyak yg iri dengki apalagi kalau nyenggol masalah pendidikan dan ekonomi, banyak anomali yg ketrigger karena mereka gak mampu ada diposisi mbaknya makanya cari celah buat nyinyir buat ngobati sakit hati mereka. Aku liatnya malah kagum bangettttt","tweet-1914825141659558177"
"Tue Apr 22 23:34:01 +0000 2025","@negativisme @TOM5helby Wapres idiot, malah mendapat simpati ? Pertanda masyarakat yang sakit jiwa, disuruh ke psikolog atau ke psikiater takut dikatakan sebagai orang gila 🤭","tweet-1914825047476453546"
"Tue Apr 22 23:33:03 +0000 2025","rutinitas pagi = sakit perut","tweet-1914824804915654929"
"Tue Apr 22 23:32:57 +0000 2025","@areichandesu_ Sakit ga si","tweet-1914824779644977604"
"Tue Apr 22 23:32:55 +0000 2025","@barak2223 Takde kaitan guna suntikan tahan sakit dengan azab neraka. Semua benda engkau nak nerakakan org. Tuhan tak ada judge sampai macam tu pun. Kau sibuk² buat dalil Sdn. Bhd. tah pape kau tu","tweet-1914824771591922022"
"Tue Apr 22 23:32:55 +0000 2025","@twtbiy releven lg ke nk mkn produk kurus timbang kilo?  pastu kena sakit buah ponggang sedang kn dh banyak teknologi, bareatrik , meta slim","tweet-1914824768538468525"
"Tue Apr 22 23:32:48 +0000 2025","@tanyarlfes aku pake converse itu nyaman nyaman aja seriuss, dipake jalan belasa kilo ga sakit kok","tweet-1914824741829140535"
"Tue Apr 22 23:32:44 +0000 2025","pls jangan sakit duluuu tugas gw masih banyak dan detlen mepet semua 😔😔😔","tweet-1914824723692970232"
"Tue Apr 22 23:32:30 +0000 2025","tolong tolongg hati ku sakit, plis kyra sm fabrian aja atau fabrian buat ak — jadi gimana enaknya kakkk wkwkw  https://t.co/XMN3WPFVyy","tweet-1914824664024842357"
"Tue Apr 22 23:32:23 +0000 2025","@iamsboongaling Di ako makabend sa sakit eh 🫠","tweet-1914824636682133658"
"Thu May 22 23:35:22 +0000 2025","Mas sakit jud diai pag personal 💔","tweet-1925697020515250265"
"Thu May 22 23:34:47 +0000 2025","It’s Friday! 30 times mieh ang sakit bf core ko! 

https://t.co/0CpRuhcXuc","tweet-1925696873634922849"
"Thu May 22 23:34:44 +0000 2025","bodoh emang dulu pernah mikir kalo lagi dapet ga sakit aku yang aneh😭😭","tweet-1925696864793383171"
"Thu May 22 23:34:41 +0000 2025","kayak anjritt sakit bgt fak dibalik senyum dia tuh ternyata dia udh siap 'mati'. lagi2 apa? rasa berkorban dia masih besar utk org tersayangnya. makin nangis dong gw wkwkw. ditambah scene bathtub yg abis nganu nih 😌 marktong deeptalk nya ke daleman ampe gw nangis lagi 👍","tweet-1925696850771775679"
"Thu May 22 23:34:26 +0000 2025","@bukankurmaarab Awas sakit perutttt","tweet-1925696787785842922"
"Thu May 22 23:34:19 +0000 2025","@monokorobogawl Sakit banget liatnya! 😢","tweet-1925696759629508835"
"Thu May 22 23:34:17 +0000 2025","Ernie zakri punya lagu baru weyh. Sakit 💔😭","tweet-1925696750779572650"
"Thu May 22 23:34:09 +0000 2025","@sendmyloveto_ Serba salah gaksih ai... dia juga mungkin gak rela kehilang suara HAECHAN nya dia... tapi kalo gak ditindak nanti dia sakit terus, nyiksa banget... sedih ai 😔😔","tweet-1925696714301686120"
"Thu May 22 23:34:02 +0000 2025","@bbymiaw gue dikatain yg bener2 dikatain sm dia soalnya. sakit hati gua anjing🚶🏻‍♀️ rusak mood gw","tweet-1925696685759480101"
"Thu May 22 23:33:51 +0000 2025","@seall_apple Kokom jaga kesehatan, kulihat kokom sering banget sakit","tweet-1925696640440025143"
"Thu May 22 23:33:42 +0000 2025","@sharifahsalma1 Alhamdulillah kalau buat perkara yang boleh kurangkan sakit kepala tu..","tweet-1925696602271817958"
"Thu May 22 23:33:32 +0000 2025","@rayqusa Njir. Sakit jiwa nih orang. Mana pake akun asli..

Sepertinya layak kita viralkan..","tweet-1925696561855582238"
"Thu May 22 23:33:32 +0000 2025","habis makan apa tau tiba2 tenggorokan sakit :/","tweet-1925696561310306809"
"Thu May 22 23:32:45 +0000 2025","@whoiamaaa_ @eksvedisi sakit dadaku","tweet-1925696362932322353"
"Thu May 22 23:32:44 +0000 2025","@kegblgnunfaedh Profil Kevin Tanjung Duren Pria yang ditemukan meninggal di dalam kost diduga karena asal
lambung
https://t.co/KpuxlTq0vg","tweet-1925696357685194923"
"Thu May 22 23:32:43 +0000 2025","@hellow11_ ih samaaa aku dulu waktu smp, sakit bangettt kalo nelen makanan😭","tweet-1925696356410085460"
"Thu May 22 23:32:13 +0000 2025","Sakit kepala hotak saya💆🏻‍♂️","tweet-1925696228701921339"
"Thu May 22 23:31:59 +0000 2025","Aku pernah dulu karena sistem disuruh revisi mulu udah sampe tahap bikin sign ; terus hampir self harm (barcode) dan mikir segala macam enaknya gimana bundir tanpa rasa sakit.
Tapi terselamatkan sedikit karena nangis, ya aku luapin dengan cara nangis. Dan dukungan dari keluarga.","tweet-1925696169792901489"
"Thu May 22 23:31:57 +0000 2025","Satu family demam… bby pon demam sian betul. Ummi tetap kena oncall. Ironinya dia jaga org sakit kt hospital tp family sendiri &amp; diri sendiri pun xdpt nk jaga. Ujung2 kna kecam balik kalo meluahkan.","tweet-1925696163061145759"
"Thu May 22 23:31:39 +0000 2025","5 jta tapi ga ngerokok, dia ngerokok efek jangka panjangnya ngena di gue. Biaya rumah sakit lebih mahal","tweet-1925696086238179612"
