"createTime","id","locationMeta/address","locationMeta/city","locationMeta/cityCode","locationMeta/countryCode","locationMeta/locationId","locationMeta/locationName","playCount","repostCount","text","textLanguage","shareCount","searchQuery","hashtags/0/cover","hashtags/0/id","hashtags/0/name","hashtags/0/title","hashtags/1/cover","hashtags/1/id","hashtags/1/name","hashtags/1/title","hashtags/2/cover","hashtags/2/id","hashtags/2/name","hashtags/2/title","hashtags/3/cover","hashtags/3/id","hashtags/3/name","hashtags/3/title","hashtags/4/cover","hashtags/4/id","hashtags/4/name","hashtags/4/title","hashtags/5/cover","hashtags/5/id","hashtags/5/name","hashtags/5/title","hashtags/6/cover","hashtags/6/id","hashtags/6/name","hashtags/6/title","hashtags/7/cover","hashtags/7/id","hashtags/7/name","hashtags/7/title","hashtags/8/cover","hashtags/8/id","hashtags/8/name","hashtags/8/title","hashtags/9/cover","hashtags/9/id","hashtags/9/name","hashtags/9/title","hashtags/10/cover","hashtags/10/id","hashtags/10/name","hashtags/10/title","hashtags/11/cover","hashtags/11/id","hashtags/11/name","hashtags/11/title","hashtags/12/cover","hashtags/12/id","hashtags/12/name","hashtags/12/title","hashtags/13/cover","hashtags/13/id","hashtags/13/name","hashtags/13/title","hashtags/14/cover","hashtags/14/id","hashtags/14/name","hashtags/14/title","hashtags/15/cover","hashtags/15/id","hashtags/15/name","hashtags/15/title","hashtags/16/cover","hashtags/16/id","hashtags/16/name","hashtags/16/title","hashtags/17/cover","hashtags/17/id","hashtags/17/name","hashtags/17/title","hashtags/18/cover","hashtags/18/id","hashtags/18/name","hashtags/18/title","hashtags/19/cover","hashtags/19/id","hashtags/19/name","hashtags/19/title","hashtags/20/cover","hashtags/20/id","hashtags/20/name","hashtags/20/title","hashtags/21/cover","hashtags/21/id","hashtags/21/name","hashtags/21/title","hashtags/22/cover","hashtags/22/id","hashtags/22/name","hashtags/22/title","hashtags/23/cover","hashtags/23/id","hashtags/23/name","hashtags/23/title","hashtags/24/cover","hashtags/24/id","hashtags/24/name","hashtags/24/title","hashtags/25/cover","hashtags/25/id","hashtags/25/name","hashtags/25/title","hashtags/26/cover","hashtags/26/id","hashtags/26/name","hashtags/26/title","hashtags/27/cover","hashtags/27/id","hashtags/27/name","hashtags/27/title","hashtags/28/cover","hashtags/28/id","hashtags/28/name","hashtags/28/title","hashtags/29/cover","hashtags/29/id","hashtags/29/name","hashtags/29/title","hashtags/30/cover","hashtags/30/id","hashtags/30/name","hashtags/30/title","hashtags/31/cover","hashtags/31/id","hashtags/31/name","hashtags/31/title","hashtags/32/cover","hashtags/32/id","hashtags/32/name","hashtags/32/title","hashtags/33/cover","hashtags/33/id","hashtags/33/name","hashtags/33/title","hashtags/34/cover","hashtags/34/id","hashtags/34/name","hashtags/34/title","createTimeISO","commentCount","collectCount"
"1773035565","7615129742919863570","MacArthur Hwy, Manila, Metro Manila, Philippines","Valenzuela","104816060","1694008","21568226258861456","Valenzuela City People's Park","216","0","#CapCut ","un","0","mabigat ang dibdib","","1663935709411330","capcut","CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut.  

Start creating your cool videos today: 
https://capcut.onelink.me/XKqI/228cad85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-03-09T05:52:45.000Z","5","2"
"1773106691","7615435152331722004",,,,,,,"562","0","","un","0","mabigat ang dibdib",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-03-10T01:38:11.000Z","4","7"
"1773103852","7615423023226588423",,,,,,,"197","0","","un","0","mabigat ang dibdib",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-03-10T00:50:52.000Z","1","1"
"1772928783","7614671101544762631",,,,,,,"227","0","#CapCut ","un","0","mabigat ang dibdib","","1663935709411330","capcut","CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut.  

Start creating your cool videos today: 
https://capcut.onelink.me/XKqI/228cad85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-03-08T00:13:03.000Z","1","2"
"1769232492","7598795676205501703",,,,,,,"444900","0","#fyp #foryou #relateable #reality ","un","9014","mabigat ang dibdib","","229207","fyp","","","42164","foryou","","","109514","relateable","","","16722","reality","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-01-24T05:28:12.000Z","15","4622"
"1702119568","7310547847869418753",,,,,,,"1000000","0","Bakit sumasakit ang Dibdib? Delikado ba? 

Para sa iba pang doctor-approved content, bisitahin ang TAYOTAYO.health website: tayotayo-health.com/doctor-approved-content

#chestpain  #chestpain  #hearthealth  #lunghealth  #heart  #lungs  #chestmusclepain  #chestmuscle #LearnItOnTiktok","tl","3035","masakit ang dibdib","","354400","chestpain","","","354400","chestpain","","","20325096","hearthealth","","","1625126776132613","lunghealth","","","7323","heart","","","422794","lungs","","","7152522697891643393","chestmusclepain","","","61936766","chestmuscle","","https://p19-common-sign.tiktokcdn-us.com/tiktok-obj/e49471a922cad1a5fe2c7042e83af7ca.png~tplv-tiktokx-origin.image?dr=9627&x-expires=1773136800&x-signature=AgobJdqwlTfwI0FgC%2B5sQBmTIRw%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=useast5","1661161827862533","learnitontiktok","Learn something new with every video that you play on #LearnItOnTikTok",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-09T10:59:28.000Z","583","3392"
"1771887600","7608947099157548308",,,,,,,"157800","0","Masakit ang Dibdib? (Baka ""Gasgas"" Na ang Balot ng Puso!) Pericarditis #Pericarditis #ChestPain #HeartHealth #Pericardium #DocMari #HealthTokPH #Cardiology #HeartFacts #Inflammation #MedicalEducation #PinoyMD","tl","622","masakit ang dibdib","","1657903708544006","pericarditis","","","354400","chestpain","","","20325096","hearthealth","","","1651288976312321","pericardium","","","7250296174182629418","docmari","","","1689388028626945","healthtokph","Health tips right here on TikTok #healthtokph.","","10709389","cardiology","","","1642805150768129","heartfacts","","","62778761","inflammation","","","1639496591230977","medicaleducation","","","1630166513183745","pinoymd","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-23T23:00:00.000Z","84","449"
"1709340855","7341562994867850503",,,,,,,"4000000","0","Yung may naramdaman kang kakaiba","tl","6841","masakit ang dibdib",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-03-02T00:54:15.000Z","5883","11079"
"1769409578","7599555911320866049",,,,,,,"169800","0","Dighay ng dighay? #highlights  #gerdanxiety  #gerd  ","tl","734","masakit ang dibdib","","92207","highlights","","","1668721025185794","gerdanxiety","","","4603785","gerd","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-01-26T06:39:38.000Z","149","779"
"1702638694","7312777501812641030",,,,,,,"1100000","0","sad song#sad #broken #sadstory #family #froblim ","en","3488","masakit ang dibdib","","5927","sad","","","7940","broken","","","170540","sadstory","","","5163","family","Here's to all the families on TikTok.","","7169251833641173018","froblim","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-15T11:11:34.000Z","1284","5666"
"1767886088","7593012914076863752",,,,,,,"124700","0","بعضٌ من اسباب وجع الصدر!

🔄 شارك هذا الفيديو… التوعية مسؤولية الجميع!
#طب #توعية #لبنان #drjawadhamieh #وجع_الصدر   ","ar","142","masakit ang dibdib","","59220755","طب","","","1622165029199013","توعية","","","1628439","لبنان","","","7495797689251332113","drjawadhamieh","","","7098823500114165762","وجع_الصدر","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-01-08T15:28:08.000Z","60","267"
"1768585129","7596015272432209159","Amai Pakpak Avenue, Lanao del Sur, 9700 BARMM, Philippines","Marawi City","1701053","1694008","22535865211342035","Amai Pakpak Medical Center","317","0","Masakit sa dibdib bilang magulang na makita ang sariling anak na nahihirapan. Yung gusto mong yakapin siya para saluhin lahat ng bigat, pero wala kang magawa kundi masaktan kasama niya. Nakikita mong nauubos siya sa init ng paligid, sa bigat ng sitwasyon, sa mga problemang hindi niya dapat pasan. Kung puwede lang kunin ang sakit, ginawa mo na. Dahil mas masakit para sa magulang ang makita ang anak na nasasaktan kaysa ikaw mismo ang magdusa.","tl","12","masakit ang dibdib",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-01-16T17:38:49.000Z","7","3"
"1772671586","7613566467962834184",,,,,,,"152","0","","un","4","masakit ang dibdib",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-03-05T00:46:26.000Z","13","2"
"1662288852","7139476235813506330",,,,,,,"240400","0","Sakit Sa Puso: Sintomas at Senyales nito na Hindi mo Dapat Ipagwalang Bahala. Ugaliin na Kumonsulta sa Inyong Doktor Para Ma Check ang Inyong Kalusugan. #health #healthtips #healthtipstiktok #wellnesstalk #wellness #heartproblem #heart #heartdisease #sakitsapuso #pagusapannatinyan #ninobautista #bfclab #bfclabsquad #fyp ","tl","444","masakit ang dibdib","","13566","health","","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/18ce88aa768350f8576769e10349e446~tplv-tiktokx-origin.image?dr=9627&x-expires=1773136800&x-signature=AgvRVSxK6niiOwc7LEKhUBvlOk0%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=useast5","2262943","healthtips","What's your secret to staying fit? Share tips that have helped you stay healthy!","","1688919399001094","healthtipstiktok","","","1665982077836294","wellnesstalk","","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/bcb2dbd5d75129e4e3b6f49693f44f3e~tplv-tiktokx-origin.image?dr=9627&x-expires=1773136800&x-signature=RZCIa4Wy5xSj5x%2BV4Ol2EdXq1v4%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=useast5","259325","wellness","Prioritize wellness: This year, take some time for self-care and put wellness first.","","487789","heartproblem","","","7323","heart","","","1487977","heartdisease","","","1600436122083329","sakitsapuso","","","1681992695457794","pagusapannatinyan","","","7094850414771716123","ninobautista","","","1694125797258242","bfclab","","","7130509718300295195","bfclabsquad","","","229207","fyp","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2022-09-04T10:54:12.000Z","129","696"
"1641579200","7050528974874643718",,,,,,,"1400000","0","#stitch with @ziigy123 did you know about this? 🤔 Now you do! ✅ #university #medschool #medstudent #medicine #health #chestpain #learnontiktok #fyp","en","1121","masakit ang dibdib","https://p19-common-sign.tiktokcdn-us.com/musically-maliva-obj/a7edf3200385b1060776e3d8a6612840~tplv-tiktokx-origin.image?dr=9627&x-expires=1773136800&x-signature=GBCZBN5h%2FviOb6hCaQd0qKoxoKw%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=useast5","8288","stitch","Let your Fyp inspire your next TikTok by stitching your favorite &amp; most relatable videos. Just find a TikTok video you love, press share, and send it to Stitch. 😍",,,"",,"","21125","university","Feeling overwhelmed by which course and university to choose, or anxious about transitioning to university life? Let's hear from experienced seniors and professors to help you make your choice!","","1093063","medschool","","","161108","medstudent","","","25675","medicine","","","13566","health","","","354400","chestpain","","","1636483010861062","learnontiktok","Thanks to all who participated in the January #LearnOnTikTok Post Contest! Check out the winner showcase here: https://vt.tiktok.com/ZSm4t1yuT/. And don't forget to participate in the February Learn On TikTok Post Contest for a chance to win up to $3000! Click here to join: https://vt.tiktok.com/ZSm4tx4Ub/","","229207","fyp","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2022-01-07T18:13:20.000Z","992","5353"
"1701087972","7306117188392455430",,,,,,,"2200000","0","Alam mo yung feeling na ganito :( #sad #sadvibes #sadvibes🥀 #hugot #hugotlinestiktok #capcut #capcuttemplate #quote #quotes #quotesaesthetic #broken #brokenheart #brokenheart💔 #life #lifelessons #sadlife #sadlife💔 #sadlife💔😥 ","tl","22600","masakit ang dibdib","","5927","sad","","","410236","sadvibes","","","1632686871209989","sadvibes🥀","","","92425","hugot","","","1663470205264897","hugotlinestiktok","","","1663935709411330","capcut","CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut.  

Start creating your cool videos today: 
https://capcut.onelink.me/XKqI/228cad85","","1680153581054978","capcuttemplate","","","100219","quote","","","96472","quotes","","","1668172887877634","quotesaesthetic","","","7940","broken","","","35113","brokenheart","","","1592382222632965","brokenheart💔","","","5434","life","","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/65c549bfebc772dbc52d06ffca2a4f5e~tplv-tiktokx-origin.image?dr=9627&x-expires=1773136800&x-signature=iivsXB1lWOxmSgGthkXlj2InTYw%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=useast5","90268","lifelessons","Your best chance to make a positive difference in the life of your friends, family, or co-workers💫💫","","127536","sadlife","","","1615486066695173","sadlife💔","","","1633137795277830","sadlife💔😥","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-11-27T12:26:12.000Z","885","6257"
"1760655616","7561958240972590367",,,,,,,"252900","0","I definitely won #fyp #couples #funny #wrestle #helpme","en","79","ko","","229207","fyp","","","14340","couples","","","5424","funny","What's so #Funny?","","15868","wrestle","","","21283","helpme","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-10-16T23:00:16.000Z","17","144"
"1770478269","7604146246256905475",,,,,,,"164200","0","« Je tape les gens pour vivre » #francisngannou #ufc #mma #ko #sport ","fr","326","ko","","1625785444922374","francisngannou","","","13144","ufc","Jump in the Octagon for all things #UFC on TikTok.","","26379","mma","","","16435","ko","","https://p16-common-sign.tiktokcdn-eu.com/musically-maliva-obj/fffdcd2221918f55efe86e4c87944603.jpeg~tplv-tiktokx-origin.image?dr=10386&x-expires=1773136800&x-signature=Ov3hB4lbN1IwwJk2BYCB7NivOtg%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=no1a","7279","sport","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-07T15:31:09.000Z","88","224"
"1769552443","7600169843236539670",,,,,,,"17300","0","rude #mma #ko #brutal #aura ","en","93","ko","","26379","mma","","","16435","ko","","","146479","brutal","","","43158","aura","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-01-27T22:20:43.000Z","1","74"
"1772938210","7614711524350823694","The Park Vegas, 3780 S Las Vegas Blvd, Las Vegas, NV 89109, USA","Las Vegas","5506956","6252001","20442395496809963","T-Mobile ARENA","90500","0","ONE PUNCH KO FROM ROBOCOP 👊🤯 #UFC326 #ufc #mma #gregoryrodrigues #ko 

LIVE on @Paramount+ ","en","296","ko","","7038053639461535746","ufc326","","","13144","ufc","Jump in the Octagon for all things #UFC on TikTok.","","26379","mma","","","7022736752808820741","gregoryrodrigues","","","16435","ko","",,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-03-08T02:50:10.000Z","19","161"
"1763119228","7572539402161786134",,,,,,,"21400","0","The last ko ☠️💀

#testosterone #gym #thegodmindset ","en","134","ko","","3768000","testosterone","","","7882","gym","From exercises to gym motivation and memes, show us how you workout!","","7101928216520032262","thegodmindset","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-11-14T11:20:28.000Z","6","228"
"1735906320","7455660852205784322",,,,,,,"65900","0","#mma #fyp #pourtoi #ko #brutal 
ko brutal en MMA 💪💪💪","es","107","ko","","26379","mma","","","229207","fyp","","","2852101","pourtoi","","","16435","ko","","","146479","brutal","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-03T12:12:00.000Z","17","158"
"1754051243","7533592701699149078",,,,,,,"1900000","0","BEST KOs IN BOXING 🥊🔥 #fyp #boxing🥊 #boxraw #viralvideos #viralditiktok #edit #edits #ko #artist #tank #victory ","en","5889","ko","","229207","fyp","","","1592465292931077","boxing🥊","","","1635516585236485","boxraw","","","1549168","viralvideos","","https://p16-common-sign.tiktokcdn-eu.com/tiktok-obj/70e3779fedea1d3305976902e8e6ea6e~tplv-tiktokx-origin.image?dr=10386&x-expires=1773136800&x-signature=sUJHY2ru26vMn32MXdn5wNWk43Y%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=no1a","1659497263387650","viralditiktok","Challenge, Musik, dan Effect paling viral minggu ini di https://bit.ly/ViralDiTikTok","https://p16-common-sign.tiktokcdn-eu.com/musically-maliva-obj/cb514973addd54a58a6ef8bbfb815854~tplv-tiktokx-origin.image?dr=10386&x-expires=1773136800&x-signature=9CWfnu1I5w4P56wJMHvlAT%2BwfpM%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=no1a","1518","edit","Llevando tu contenido al siguiente nivel 🔥 todos los trucos y tips para aprender a editar tus videos en TikTok.","","15208","edits","","","16435","ko","","","5407","artist","","","3482","tank","","","30648","victory","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-08-01T12:27:23.000Z","423","11963"
"1771933187","7610395044129885460",,,,,,,"392500","0","衝撃の失神KO💥
クラウディオ・イストラテvsババカールのリングサイド映像📸
#k1wgp #k1 #格闘技 #キックボクシング #ko ","ja","612","ko","","1642773800755202","k1wgp","","","139474","k1","","https://p16-common-sign.tiktokcdn-eu.com/tiktok-obj/1630341571772418.PNG~tplv-tiktokx-origin.image?dr=10386&x-expires=1773136800&x-signature=Kn%2BxJp4xOrxKu04ZclGwTrKsdvE%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=no1a","72221075","格闘技","キックボクシングや空手、柔術、ボクシングなど格闘技の技やトレーニングの瞬間を記録しよう！ 🤼‍♂️ヒント🤼‍♀️❶縦型全画面で投稿 ❷＃格闘技 のハッシュタグをつける！ ❸SNSにシェアして、@tiktok_japanをメンションしてね！","","72892712","キックボクシング","","","16435","ko","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-24T11:39:47.000Z","226","627"
"1772637287","7613419143592758550","15 Rue Pierre Baratin, 69100 Villeurbanne, France","Lyon","2996944","3017382","20442395112048799","LES Z'HOMMES","3761","0","KO Les Plus Fou | Partie 1️⃣🥶🩸.                                                                                         #combat #mma #kots #ko #pourtoi ","fr","18","ko","","123201","combat","","","26379","mma","","","4167397","kots","","","16435","ko","","","2852101","pourtoi","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-03-04T15:14:47.000Z","2","15"
"1772932691","7614687882048965910",,,,,,,"64700","0","Olutobi Kalejaiye besiegt Nicolaj Wagner im Heavyweight-Fight durch KO in Runde 2 bei 3:20. Ein harter Schlag beendet den Kampf sofort. 🥊💥

#mma #fyp #viral #octagon #ko ","de","153","ko","","26379","mma","","","229207","fyp","","https://p19-common-sign.tiktokcdn-eu.com/musically-maliva-obj/8e4d8102460a60717c89acc2d6367a16.png~tplv-tiktokx-origin.image?dr=10386&x-expires=1773136800&x-signature=8esL70vVHj7P84d%2F24hF9FP%2FjeA%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=no1a","20884","viral","¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM","","1035868","octagon","","","16435","ko","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-03-08T01:18:11.000Z","13","79"
"1771191280","7607208600393501974",,,,,,,"17500","0","𝗕𝗘𝗔𝗨𝗧𝗜𝗙𝗨𝗟 𝗞𝗢 💥

One perfect shot. One unforgettable finish. Alex Cleberson scores a beautiful knockout over Addy Khan in spectacular fashion.","en","90","ko",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-15T21:34:40.000Z","8","27"
"1763712007","7575085358283525398",,,,,,,"1900000","0","Savage fights moments 🎧 #flow #mma #ko #sport #ufc ✨","en","13000","ko","","3728","flow","","","26379","mma","","","16435","ko","","https://p16-common-sign.tiktokcdn-eu.com/musically-maliva-obj/fffdcd2221918f55efe86e4c87944603.jpeg~tplv-tiktokx-origin.image?dr=10386&x-expires=1773136800&x-signature=Ov3hB4lbN1IwwJk2BYCB7NivOtg%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=no1a","7279","sport","","","13144","ufc","Jump in the Octagon for all things #UFC on TikTok.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-11-21T08:00:07.000Z","269","16990"
"1759429866","7556693721643765000",,,,,,,"26500","0","HUBBAK (VOCALS ONLY) | Watch on YouTube!
اللَّهُمَّ إِنِّي أَسْأَلُكَ حُبَّكَ، وَحُبَّ مَنْ يُحِبُّكَ، وَالعَمَلَ الَّذِي يُبَلِّغُنِي حُبَّكَ

(O Allah, I ask You for Your love
And the love of those who love You
And the deeds that will lead me to Your love)

#nasheed #allah #dua #vocalsonly ","en","128","hubak","","824569","nasheed","","","202706","allah","","","149682","dua","","","4173814","vocalsonly","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-10-02T18:31:06.000Z","46","283"
"1714414160","7363352732863974661",,,,,,,"19000","0","11/05 ∙ EM BREVE Hubik® & Brime #Hubik #Jersey #Brime ","pt","178","hubak","","51748527","hubik","","","25901","jersey","జెర్సీ సినిమా నుంచి ఏదైనా మంచి డైలాగ్ లేదా పాటకు టిక్ టాక్ చేసి మీ యాక్టింగ్ ప్రతిభను చూపించండి","","4256488","brime","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-04-29T18:09:20.000Z","34","212"
"1772684662","7613622610156342536","2241 Taft Ave, Manila, 1000 Metro Manila, Philippines","Manila","104814783","1694008","21568226275850404","Green Residences","2517","0","G hubak bai 😂😂#fypシ゚viral #trending #trending #chubbygirl ","eu","0","hubak","","1664119477821441","fypシ゚viral","","","20105","trending","Discover the top viral trends, sounds and effects of the week! 🔥","","20105","trending","Discover the top viral trends, sounds and effects of the week! 🔥","","2126203","chubbygirl","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-03-05T04:24:22.000Z","21","39"
